dataset,network,batch_size,optimizer,learning_rate,run,target_metric,target_epoch
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.825,1
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.83,2
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.835,2
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.84,3
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.845,4
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.85,5
sentiment140,bert_base_uncased,32,adamw,2e-07,9,0.852,nan
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,1,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,10,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,2,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,3,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,4,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,5,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,6,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,7,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,8,0.852,6
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.82,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.825,1
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.83,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.835,2
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.84,3
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.845,4
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.85,5
sentiment140,bert_base_uncased,40,adamw,2.24e-07,9,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,1,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,10,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,2,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,3,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,4,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,5,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,6,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,7,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,8,0.852,6
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.82,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.825,1
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.83,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.835,2
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.84,3
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.845,4
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.85,5
sentiment140,bert_base_uncased,48,adamw,2.45e-07,9,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,1,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,10,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,2,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,3,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,4,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,5,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,6,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,7,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,8,0.852,6
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.82,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.825,1
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.83,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.835,2
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.84,3
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.845,4
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.85,5
sentiment140,bert_base_uncased,56,adamw,2.65e-07,9,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,1,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,10,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,2,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,3,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,4,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,5,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,6,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,7,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,8,0.852,6
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.82,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.825,1
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.83,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.835,2
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.84,3
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.845,4
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.85,5
sentiment140,bert_base_uncased,64,adamw,2.83e-07,9,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,1,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,10,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,2,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,3,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,4,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,5,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,6,0.852,6
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.82,1
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.825,1
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.83,2
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.835,2
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.84,3
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.845,4
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.85,5
sentiment140,bert_base_uncased,8,adamw,1e-07,7,0.852,6
